Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,1.0506261056863078,0.8570232574325631,0.068,0.05652748918986437
19,0.30810988895379576,0.38988123871443936,0.024,0.028845603783983695
0,0.7806202086926668,0.7280886350629372,0.052,0.04888708584725662
