Real (norm),Pred_mean,Pred_std
0.8822882473432099,0.72744286,0.13722971
0.49799799450709603,0.42936817,0.1495459
0.10469973608837968,0.26635897,0.23494394
1.0246515279693948,0.8894002,0.14649798
0.384337374462274,0.42289653,0.18938759
0.8230578595140621,0.6859495,0.1480603
