Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,1.1149004512774887,1.0542274936392912,0.012,0.011471951963951212
19,0.5403981948900458,0.8642370942279586,0.006999999999999998,0.00981843017792707
0,2.1490045127748854,1.8560146148689605,0.021,0.018450054419731177
