Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.19969719904141403,0.1907885295599595,0.7127142241781411,0.705768166799547
19,0.31688942560296685,0.31215805112156153,0.8040885794302165,0.8003995438569614
0,0.26900904059384934,0.25717366025290045,0.7667564163866946,0.7575284131347103
