Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.3452448992210426,0.4583125843571414,3.6,3.8947499495346247
19,0.7672108871578724,0.6295460225329389,4.7,4.3411290117769
0,1.035734697663128,0.9653497787775731,5.4,5.216517413754919
