Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.9270242701708681,0.8655706565827389,0.015000000000000001,0.014157889702069182
19,0.7810728105126042,0.8259508066627436,0.013,0.013614971528962003
0,1.510830108803923,1.3723909577581654,0.023,0.021102942562275098
