Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.6573469443915851,0.6499284160973834,2.877,2.8487183869737516
19,0.5004860215080384,0.5216123808408498,2.279,2.359539898967701
0,1.3493187078812108,1.15442343566392,5.515,4.772001867364605
