Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.8370817369252531,0.6958543754676055,0.092,0.07899709669202166
19,0.14196381447299913,0.43392014433335907,0.028,0.05488062630459147
0,1.575644529530773,1.2091653707618528,0.16,0.12625800399669318
