Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.5113493064312736,0.499329833151289,6.77,6.6937484615117775
19,0.32377049180327877,0.36067883444981175,5.58,5.814146525749606
0,0.5870113493064314,0.5840765414386045,7.25,7.231381578886507
