2.83,5.47,1.4,0.7,1.9,45.4,6.73,0.17,0.0003,0.0151,72,0.4,10.6,17,719.1,715.8,748.1,747.1,682.4,385.5,111.1,96.6
2.83,5.47,1.4,0.7,1.9,45.4,6.73,0.17,0.0003,0.0151,72,0.4,10.6,17,719.1,715.8,748.1,747.1,682.4,385.5,111.1,96.6
