Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.7570617705285418,0.6781189694121279,1.55,1.4135209594594118
19,0.29547913453277097,0.4388731621572519,0.7519999999999999,0.999904546490315
0,1.399112805560253,1.145355825432637,2.66,2.2212961702838125
