Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.502581240168249,0.5523124821732673,73.91818548598917,74.56111219585007
19,0.35962161776622725,0.36739832291845337,72.07,72.17053743392482
0,-0.1346467116899932,-0.0835358421068863,65.68008697885183,66.34084954769902
