Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.5169968695793921,0.5432404866175732,0.186,0.19322645640627334
19,0.05215175158061153,0.2325786308043504,0.058,0.10768244184227221
0,0.7566826335475134,0.6989783528924203,0.25200000000000006,0.23611051845472694
