Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.7561196736174071,0.7413264807636785,13.75,13.57051419110571
19,0.7228220555509767,0.6816535019003718,13.346,12.846501938557209
0,1.8026868870023902,1.4712744268110742,26.447999999999997,22.426972620498763
