Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.33693145279583797,0.3443974275277889,0.020133538464609704,0.02057967220544696
19,0.0,0.05504633426345637,0.0,0.0032893262977755225
0,0.27038201872315076,0.25410167873148304,0.016156837626554236,0.015183996270488309
