Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,0.128619153674833,0.16780894589650477,26.2,27.60769733660245
19,0.4932111040407253,0.47331451684589776,39.296142857142854,38.58145744510465
0,0.1982182628062361,0.1970225379457768,28.7,28.657049563012297
