Número de dato,Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
22,0.5105962916238322,0.5241534477449281,9.63934773187858,9.73269162912937
17,0.7303710893315434,0.7845366556898479,11.152543858876015,11.525485279297731
1,0.6213921743486164,0.6519032573599834,10.402200899644335,10.612276181818865
12,0.0351760435871421,0.14931715209143032,6.365978421435399,7.151864178680361
19,0.7372635625737314,0.6624231052791287,11.2,10.684707567464018
5,0.3966055033252478,0.5663620796152214,8.854496961153695,10.023307017873497
