Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,1.0,0.8458539628095578,0.065,0.05604264190719365
19,0.34606282873283806,0.4115754326390793,0.027,0.030806908458213496
0,0.8107023977910847,0.7731390515760509,0.054,0.051817210553415496
