Número de dato (test interno),Real (normalizado),Predicho Ensemble (normalizado),Real (desnormalizado),Predicho Ensemble (desnormalizado)
3,1.055953265005625,0.785737418255885,0.0207612530031185,0.016519930818755676
19,0.1603637060888341,0.2912843176150107,0.006704032044365996,0.008758968868891272
0,0.27302741834970096,0.3385841947896411,0.008472407614978765,0.009501390236074062
